id,kor_name,en_name,type,image_url,image_url_small,image_url_cropped
46961802,크로스 어택,Cross Attack,Spell Card,https://images.ygoprodeck.com/images/cards/46961802.jpg,https://images.ygoprodeck.com/images/cards_small/46961802.jpg,https://images.ygoprodeck.com/images/cards_cropped/46961802.jpg
46967601,저주의 부적,Cursed Bill,Spell Card,https://images.ygoprodeck.com/images/cards/46967601.jpg,https://images.ygoprodeck.com/images/cards_small/46967601.jpg,https://images.ygoprodeck.com/images/cards_cropped/46967601.jpg
46984349,구마의 기석,Dwimmered Glimmer,Trap Card,https://images.ygoprodeck.com/images/cards/46984349.jpg,https://images.ygoprodeck.com/images/cards_small/46984349.jpg,https://images.ygoprodeck.com/images/cards_cropped/46984349.jpg
46986414,블랙 매지션,Dark Magician,Normal Monster,https://images.ygoprodeck.com/images/cards/46986414.jpg,https://images.ygoprodeck.com/images/cards_small/46986414.jpg,https://images.ygoprodeck.com/images/cards_cropped/46986414.jpg
46999905,반성사 샘벨,Saambell the Star Bonder,Pendulum Effect Monster,https://images.ygoprodeck.com/images/cards/46999905.jpg,https://images.ygoprodeck.com/images/cards_small/46999905.jpg,https://images.ygoprodeck.com/images/cards_cropped/46999905.jpg
47013502,어보이드 드래곤,Dodger Dragon,Effect Monster,https://images.ygoprodeck.com/images/cards/47013502.jpg,https://images.ygoprodeck.com/images/cards_small/47013502.jpg,https://images.ygoprodeck.com/images/cards_cropped/47013502.jpg
47017574,CNo. (카오스 넘버즈) 92 위해허룡 Heart-eartH Chaos Dragon,Number C92: Heart-eartH Chaos Dragon,XYZ Monster,https://images.ygoprodeck.com/images/cards/47017574.jpg,https://images.ygoprodeck.com/images/cards_small/47017574.jpg,https://images.ygoprodeck.com/images/cards_cropped/47017574.jpg
47021196,U.A. (울트라 애슬리트) 플레잉 매니저,U.A. Player Manager,Effect Monster,https://images.ygoprodeck.com/images/cards/47021196.jpg,https://images.ygoprodeck.com/images/cards_small/47021196.jpg,https://images.ygoprodeck.com/images/cards_cropped/47021196.jpg
47025270,백병전형 심부름 로봇,Helping Robo for Combat,Effect Monster,https://images.ygoprodeck.com/images/cards/47025270.jpg,https://images.ygoprodeck.com/images/cards_small/47025270.jpg,https://images.ygoprodeck.com/images/cards_cropped/47025270.jpg
47027714,TG할 버드 캐논 / 버스터,T.G. Halberd Cannon/Assault Mode,Effect Monster,https://images.ygoprodeck.com/images/cards/47027714.jpg,https://images.ygoprodeck.com/images/cards_small/47027714.jpg,https://images.ygoprodeck.com/images/cards_cropped/47027714.jpg
47030842,기아기아크셀,Geargiaccelerator,Effect Monster,https://images.ygoprodeck.com/images/cards/47030842.jpg,https://images.ygoprodeck.com/images/cards_small/47030842.jpg,https://images.ygoprodeck.com/images/cards_cropped/47030842.jpg
47051709,포톤 델타 윙,Photon Delta Wing,Effect Monster,https://images.ygoprodeck.com/images/cards/47051709.jpg,https://images.ygoprodeck.com/images/cards_small/47051709.jpg,https://images.ygoprodeck.com/images/cards_cropped/47051709.jpg
47060154,마력의 광대,Mystic Clown,Normal Monster,https://images.ygoprodeck.com/images/cards/47060154.jpg,https://images.ygoprodeck.com/images/cards_small/47060154.jpg,https://images.ygoprodeck.com/images/cards_cropped/47060154.jpg
47060347,여신의 가호,Aegis of Gaia,Trap Card,https://images.ygoprodeck.com/images/cards/47060347.jpg,https://images.ygoprodeck.com/images/cards_small/47060347.jpg,https://images.ygoprodeck.com/images/cards_cropped/47060347.jpg
47075569,EM펜듈럼 매지션,Performapal Pendulum Sorcerer,Pendulum Effect Monster,https://images.ygoprodeck.com/images/cards/47075569.jpg,https://images.ygoprodeck.com/images/cards_small/47075569.jpg,https://images.ygoprodeck.com/images/cards_cropped/47075569.jpg
47077318,삼라의 밀감자 시트라,Sylvan Mikorange,Effect Monster,https://images.ygoprodeck.com/images/cards/47077318.jpg,https://images.ygoprodeck.com/images/cards_small/47077318.jpg,https://images.ygoprodeck.com/images/cards_cropped/47077318.jpg
47077697,주념의 화신 우르보누스,"Urubonus, the Avatar of Malice",Effect Monster,https://images.ygoprodeck.com/images/cards/47077697.jpg,https://images.ygoprodeck.com/images/cards_small/47077697.jpg,https://images.ygoprodeck.com/images/cards_cropped/47077697.jpg
47084486,배너티 데블,Vanity's Fiend,Effect Monster,https://images.ygoprodeck.com/images/cards/47084486.jpg,https://images.ygoprodeck.com/images/cards_small/47084486.jpg,https://images.ygoprodeck.com/images/cards_cropped/47084486.jpg
47106439,비전 리추어,Gishki Vision,Effect Monster,https://images.ygoprodeck.com/images/cards/47106439.jpg,https://images.ygoprodeck.com/images/cards_small/47106439.jpg,https://images.ygoprodeck.com/images/cards_cropped/47106439.jpg
47111934,웜 야간,Worm Yagan,Effect Monster,https://images.ygoprodeck.com/images/cards/47111934.jpg,https://images.ygoprodeck.com/images/cards_small/47111934.jpg,https://images.ygoprodeck.com/images/cards_cropped/47111934.jpg
47120245,성기사 보르스,Noble Knight Borz,Effect Monster,https://images.ygoprodeck.com/images/cards/47120245.jpg,https://images.ygoprodeck.com/images/cards_small/47120245.jpg,https://images.ygoprodeck.com/images/cards_cropped/47120245.jpg
47121070,보윽의 쌍벽,Crystal Pair,Trap Card,https://images.ygoprodeck.com/images/cards/47121070.jpg,https://images.ygoprodeck.com/images/cards_small/47121070.jpg,https://images.ygoprodeck.com/images/cards_cropped/47121070.jpg
47126872,스페이스타임 폴리스,Space-Time Police,Effect Monster,https://images.ygoprodeck.com/images/cards/47126872.jpg,https://images.ygoprodeck.com/images/cards_small/47126872.jpg,https://images.ygoprodeck.com/images/cards_cropped/47126872.jpg
47128571,복수의 숨겨진 칼날,Hidden Fangs of Revenge,Spell Card,https://images.ygoprodeck.com/images/cards/47128571.jpg,https://images.ygoprodeck.com/images/cards_small/47128571.jpg,https://images.ygoprodeck.com/images/cards_cropped/47128571.jpg
47132793,,"Blaze, Supreme Ruler of all Dragons",XYZ Monster,https://images.ygoprodeck.com/images/cards/47132793.jpg,https://images.ygoprodeck.com/images/cards_small/47132793.jpg,https://images.ygoprodeck.com/images/cards_cropped/47132793.jpg
47149093,보옥의 영롱,Crystal Brilliance,Trap Card,https://images.ygoprodeck.com/images/cards/47149093.jpg,https://images.ygoprodeck.com/images/cards_small/47149093.jpg,https://images.ygoprodeck.com/images/cards_cropped/47149093.jpg
47150851,가디언 그랄,Guardian Grarl,Effect Monster,https://images.ygoprodeck.com/images/cards/47150851.jpg,https://images.ygoprodeck.com/images/cards_small/47150851.jpg,https://images.ygoprodeck.com/images/cards_cropped/47150851.jpg
47158777,파괴검사의 수호반룡,Protector Whelp of the Destruction Swordsman,Link Monster,https://images.ygoprodeck.com/images/cards/47158777.jpg,https://images.ygoprodeck.com/images/cards_small/47158777.jpg,https://images.ygoprodeck.com/images/cards_cropped/47158777.jpg
47163170,트라이브리게이드 괴격 베어브룸,Tri-Brigade Bearbrumm the Rampant Rampager,Link Monster,https://images.ygoprodeck.com/images/cards/47163170.jpg,https://images.ygoprodeck.com/images/cards_small/47163170.jpg,https://images.ygoprodeck.com/images/cards_cropped/47163170.jpg
47171541,오르페골 릴리스,Orcustrated Release,Trap Card,https://images.ygoprodeck.com/images/cards/47171541.jpg,https://images.ygoprodeck.com/images/cards_small/47171541.jpg,https://images.ygoprodeck.com/images/cards_cropped/47171541.jpg
47172959,유벨－다스 에비히 리베 베히터,Yubel - The Loving Defender Forever,Fusion Monster,https://images.ygoprodeck.com/images/cards/47172959.jpg,https://images.ygoprodeck.com/images/cards_small/47172959.jpg,https://images.ygoprodeck.com/images/cards_cropped/47172959.jpg
47185546,버그 시그널,Bug Signal,Spell Card,https://images.ygoprodeck.com/images/cards/47185546.jpg,https://images.ygoprodeck.com/images/cards_small/47185546.jpg,https://images.ygoprodeck.com/images/cards_cropped/47185546.jpg
47195442,Wonky Quartet,Wonky Quartet,XYZ Monster,https://images.ygoprodeck.com/images/cards/47195442.jpg,https://images.ygoprodeck.com/images/cards_small/47195442.jpg,https://images.ygoprodeck.com/images/cards_cropped/47195442.jpg
47198668,DDD사위왕 헬 아마게돈,D/D/D Doom King Armageddon,Pendulum Effect Monster,https://images.ygoprodeck.com/images/cards/47198668.jpg,https://images.ygoprodeck.com/images/cards_small/47198668.jpg,https://images.ygoprodeck.com/images/cards_cropped/47198668.jpg
47217354,마굉신 레이븐,Fabled Raven,Tuner Monster,https://images.ygoprodeck.com/images/cards/47217354.jpg,https://images.ygoprodeck.com/images/cards_small/47217354.jpg,https://images.ygoprodeck.com/images/cards_cropped/47217354.jpg
47219274,루닉의 이빨 프레키,Freki the Runick Fangs,Fusion Monster,https://images.ygoprodeck.com/images/cards/47219274.jpg,https://images.ygoprodeck.com/images/cards_small/47219274.jpg,https://images.ygoprodeck.com/images/cards_cropped/47219274.jpg
47222536,흑의 마도진,Dark Magical Circle,Spell Card,https://images.ygoprodeck.com/images/cards/47222536.jpg,https://images.ygoprodeck.com/images/cards_small/47222536.jpg,https://images.ygoprodeck.com/images/cards_cropped/47222536.jpg
47226949,라이드론,Leotron,Normal Monster,https://images.ygoprodeck.com/images/cards/47226949.jpg,https://images.ygoprodeck.com/images/cards_small/47226949.jpg,https://images.ygoprodeck.com/images/cards_cropped/47226949.jpg
47228077,바이론 펜타크로,Vylon Pentachloro,Union Effect Monster,https://images.ygoprodeck.com/images/cards/47228077.jpg,https://images.ygoprodeck.com/images/cards_small/47228077.jpg,https://images.ygoprodeck.com/images/cards_cropped/47228077.jpg
47233801,흑사병,Dark Snake Syndrome,Spell Card,https://images.ygoprodeck.com/images/cards/47233801.jpg,https://images.ygoprodeck.com/images/cards_small/47233801.jpg,https://images.ygoprodeck.com/images/cards_cropped/47233801.jpg
47247413,Return,Return,Trap Card,https://images.ygoprodeck.com/images/cards/47247413.jpg,https://images.ygoprodeck.com/images/cards_small/47247413.jpg,https://images.ygoprodeck.com/images/cards_cropped/47247413.jpg
47264717,슈팅 스타,Shooting Star,Trap Card,https://images.ygoprodeck.com/images/cards/47264717.jpg,https://images.ygoprodeck.com/images/cards_small/47264717.jpg,https://images.ygoprodeck.com/images/cards_cropped/47264717.jpg
47274077,네오스 포스,Neos Force,Spell Card,https://images.ygoprodeck.com/images/cards/47274077.jpg,https://images.ygoprodeck.com/images/cards_small/47274077.jpg,https://images.ygoprodeck.com/images/cards_cropped/47274077.jpg
47292920,디멘션 다이스,Dimension Dice,Spell Card,https://images.ygoprodeck.com/images/cards/47292920.jpg,https://images.ygoprodeck.com/images/cards_small/47292920.jpg,https://images.ygoprodeck.com/images/cards_cropped/47292920.jpg
47295267,사이버네틱존,Cybernetic Zone,Spell Card,https://images.ygoprodeck.com/images/cards/47295267.jpg,https://images.ygoprodeck.com/images/cards_small/47295267.jpg,https://images.ygoprodeck.com/images/cards_cropped/47295267.jpg
47297616,라이트 앤드 다크니스 드래곤,Light and Darkness Dragon,Effect Monster,https://images.ygoprodeck.com/images/cards/47297616.jpg,https://images.ygoprodeck.com/images/cards_small/47297616.jpg,https://images.ygoprodeck.com/images/cards_cropped/47297616.jpg
47319141,Wing Eagle,Wing Eagle,Normal Monster,https://images.ygoprodeck.com/images/cards/47319141.jpg,https://images.ygoprodeck.com/images/cards_small/47319141.jpg,https://images.ygoprodeck.com/images/cards_cropped/47319141.jpg
47325505,화석조사,Fossil Dig,Spell Card,https://images.ygoprodeck.com/images/cards/47325505.jpg,https://images.ygoprodeck.com/images/cards_small/47325505.jpg,https://images.ygoprodeck.com/images/cards_cropped/47325505.jpg
47330808,호루스의 선도－하피,"Hapi, Guidance of Horus",Effect Monster,https://images.ygoprodeck.com/images/cards/47330808.jpg,https://images.ygoprodeck.com/images/cards_small/47330808.jpg,https://images.ygoprodeck.com/images/cards_cropped/47330808.jpg
47346782,잠 개구리,Centerfrog,Effect Monster,https://images.ygoprodeck.com/images/cards/47346782.jpg,https://images.ygoprodeck.com/images/cards_small/47346782.jpg,https://images.ygoprodeck.com/images/cards_cropped/47346782.jpg
47346845,전지맨-AAA,Batteryman AAA,Effect Monster,https://images.ygoprodeck.com/images/cards/47346845.jpg,https://images.ygoprodeck.com/images/cards_small/47346845.jpg,https://images.ygoprodeck.com/images/cards_cropped/47346845.jpg
47349116,별을 새기는 마술사,Timestar Magician,XYZ Monster,https://images.ygoprodeck.com/images/cards/47349116.jpg,https://images.ygoprodeck.com/images/cards_small/47349116.jpg,https://images.ygoprodeck.com/images/cards_cropped/47349116.jpg
47349310,스카이 스타레이,Skystarray,Effect Monster,https://images.ygoprodeck.com/images/cards/47349310.jpg,https://images.ygoprodeck.com/images/cards_small/47349310.jpg,https://images.ygoprodeck.com/images/cards_cropped/47349310.jpg
47355498,왕가의 골짜기－네크로밸리,Necrovalley,Spell Card,https://images.ygoprodeck.com/images/cards/47355498.jpg,https://images.ygoprodeck.com/images/cards_small/47355498.jpg,https://images.ygoprodeck.com/images/cards_cropped/47355498.jpg
47360060,반사의 성각인,Hieratic Seal of Reflection,Trap Card,https://images.ygoprodeck.com/images/cards/47360060.jpg,https://images.ygoprodeck.com/images/cards_small/47360060.jpg,https://images.ygoprodeck.com/images/cards_cropped/47360060.jpg
47363932,스크랩 와이반,Scrap Wyvern,Link Monster,https://images.ygoprodeck.com/images/cards/47363932.jpg,https://images.ygoprodeck.com/images/cards_small/47363932.jpg,https://images.ygoprodeck.com/images/cards_cropped/47363932.jpg
47372349,애크러뱃 멍키,Acrobat Monkey,Normal Monster,https://images.ygoprodeck.com/images/cards/47372349.jpg,https://images.ygoprodeck.com/images/cards_small/47372349.jpg,https://images.ygoprodeck.com/images/cards_cropped/47372349.jpg
47387961,No.8 문장왕 게놈 헤리터,Number 8: Heraldic King Genom-Heritage,XYZ Monster,https://images.ygoprodeck.com/images/cards/47387961.jpg,https://images.ygoprodeck.com/images/cards_small/47387961.jpg,https://images.ygoprodeck.com/images/cards_cropped/47387961.jpg
47393199,붕계의 수호룡,Guardragon Cataclysm,Trap Card,https://images.ygoprodeck.com/images/cards/47393199.jpg,https://images.ygoprodeck.com/images/cards_small/47393199.jpg,https://images.ygoprodeck.com/images/cards_cropped/47393199.jpg
47395382,마굉신 레이지온,Fabled Ragin,Synchro Monster,https://images.ygoprodeck.com/images/cards/47395382.jpg,https://images.ygoprodeck.com/images/cards_small/47395382.jpg,https://images.ygoprodeck.com/images/cards_cropped/47395382.jpg
47404795,마계극단－슈퍼 프로듀서,Abyss Actor - Super Producer,Link Monster,https://images.ygoprodeck.com/images/cards/47404795.jpg,https://images.ygoprodeck.com/images/cards_small/47404795.jpg,https://images.ygoprodeck.com/images/cards_cropped/47404795.jpg
47408488,보윽의 나무,Crystal Tree,Spell Card,https://images.ygoprodeck.com/images/cards/47408488.jpg,https://images.ygoprodeck.com/images/cards_small/47408488.jpg,https://images.ygoprodeck.com/images/cards_cropped/47408488.jpg
47415292,칠흑의 전투용,Pitch-Dark Dragon,Union Effect Monster,https://images.ygoprodeck.com/images/cards/47415292.jpg,https://images.ygoprodeck.com/images/cards_small/47415292.jpg,https://images.ygoprodeck.com/images/cards_cropped/47415292.jpg
47421985,하이드로 제넥스,Hydro Genex,Synchro Monster,https://images.ygoprodeck.com/images/cards/47421985.jpg,https://images.ygoprodeck.com/images/cards_small/47421985.jpg,https://images.ygoprodeck.com/images/cards_cropped/47421985.jpg
47432275,크리본,Kuribon,Effect Monster,https://images.ygoprodeck.com/images/cards/47432275.jpg,https://images.ygoprodeck.com/images/cards_small/47432275.jpg,https://images.ygoprodeck.com/images/cards_cropped/47432275.jpg
47435107,원초의 규환,Primal Cry,Spell Card,https://images.ygoprodeck.com/images/cards/47435107.jpg,https://images.ygoprodeck.com/images/cards_small/47435107.jpg,https://images.ygoprodeck.com/images/cards_cropped/47435107.jpg
47436247,시엔의 도량,Shien's Dojo,Spell Card,https://images.ygoprodeck.com/images/cards/47436247.jpg,https://images.ygoprodeck.com/images/cards_small/47436247.jpg,https://images.ygoprodeck.com/images/cards_cropped/47436247.jpg
47439573,무정한 드롭 오프,Heartless Drop Off,Trap Card,https://images.ygoprodeck.com/images/cards/47439573.jpg,https://images.ygoprodeck.com/images/cards_small/47439573.jpg,https://images.ygoprodeck.com/images/cards_cropped/47439573.jpg
47453433,원위치,Back to Square One,Spell Card,https://images.ygoprodeck.com/images/cards/47453433.jpg,https://images.ygoprodeck.com/images/cards_small/47453433.jpg,https://images.ygoprodeck.com/images/cards_cropped/47453433.jpg
47457347,"마법명-""투 메가 세리온""",Omega Summon,Trap Card,https://images.ygoprodeck.com/images/cards/47457347.jpg,https://images.ygoprodeck.com/images/cards_small/47457347.jpg,https://images.ygoprodeck.com/images/cards_cropped/47457347.jpg
47459126,튠드 매지션,Tuned Magician,Gemini Monster,https://images.ygoprodeck.com/images/cards/47459126.jpg,https://images.ygoprodeck.com/images/cards_small/47459126.jpg,https://images.ygoprodeck.com/images/cards_cropped/47459126.jpg
47474172,마통사 베이오네이터,"Bayonater, the Baneful Barrel",Effect Monster,https://images.ygoprodeck.com/images/cards/47474172.jpg,https://images.ygoprodeck.com/images/cards_small/47474172.jpg,https://images.ygoprodeck.com/images/cards_cropped/47474172.jpg
47475363,파문의 베리어 －웨이브 포스－,Drowning Mirror Force,Trap Card,https://images.ygoprodeck.com/images/cards/47475363.jpg,https://images.ygoprodeck.com/images/cards_small/47475363.jpg,https://images.ygoprodeck.com/images/cards_cropped/47475363.jpg
47480070,아마조네스의 성기사,Amazoness Paladin,Effect Monster,https://images.ygoprodeck.com/images/cards/47480070.jpg,https://images.ygoprodeck.com/images/cards_small/47480070.jpg,https://images.ygoprodeck.com/images/cards_cropped/47480070.jpg
47482043,앤틱 기어 리본,Ancient Gear Reborn,Trap Card,https://images.ygoprodeck.com/images/cards/47482043.jpg,https://images.ygoprodeck.com/images/cards_small/47482043.jpg,https://images.ygoprodeck.com/images/cards_cropped/47482043.jpg
47484352,Anotherverse Dragon,Anotherverse Dragon,Normal Monster,https://images.ygoprodeck.com/images/cards/47484352.jpg,https://images.ygoprodeck.com/images/cards_small/47484352.jpg,https://images.ygoprodeck.com/images/cards_cropped/47484352.jpg
47504322,워크라이 웬토,War Rock Wento,Effect Monster,https://images.ygoprodeck.com/images/cards/47504322.jpg,https://images.ygoprodeck.com/images/cards_small/47504322.jpg,https://images.ygoprodeck.com/images/cards_cropped/47504322.jpg
47506081,그렌자우루스,Grenosaurus,XYZ Monster,https://images.ygoprodeck.com/images/cards/47506081.jpg,https://images.ygoprodeck.com/images/cards_small/47506081.jpg,https://images.ygoprodeck.com/images/cards_cropped/47506081.jpg
47507260,미스틱 스워드맨 LV2,Mystic Swordsman LV2,Effect Monster,https://images.ygoprodeck.com/images/cards/47507260.jpg,https://images.ygoprodeck.com/images/cards_small/47507260.jpg,https://images.ygoprodeck.com/images/cards_cropped/47507260.jpg
47529357,미스트 바디,Mist Body,Spell Card,https://images.ygoprodeck.com/images/cards/47529357.jpg,https://images.ygoprodeck.com/images/cards_small/47529357.jpg,https://images.ygoprodeck.com/images/cards_cropped/47529357.jpg
47556396,서브테러마리스 엘가우스트,Subterror Behemoth Speleogeist,Flip Effect Monster,https://images.ygoprodeck.com/images/cards/47556396.jpg,https://images.ygoprodeck.com/images/cards_small/47556396.jpg,https://images.ygoprodeck.com/images/cards_cropped/47556396.jpg
47558785,마일드 터키,Mild Turkey,Pendulum Normal Monster,https://images.ygoprodeck.com/images/cards/47558785.jpg,https://images.ygoprodeck.com/images/cards_small/47558785.jpg,https://images.ygoprodeck.com/images/cards_cropped/47558785.jpg
47579719,세이크리드 히아데스,Constellar Hyades,XYZ Monster,https://images.ygoprodeck.com/images/cards/47579719.jpg,https://images.ygoprodeck.com/images/cards_small/47579719.jpg,https://images.ygoprodeck.com/images/cards_cropped/47579719.jpg
47594192,쓰리 카드,Three of a Kind,Trap Card,https://images.ygoprodeck.com/images/cards/47594192.jpg,https://images.ygoprodeck.com/images/cards_small/47594192.jpg,https://images.ygoprodeck.com/images/cards_cropped/47594192.jpg
47594939,소환제한－디스코드섹터,And the Band Played On,Trap Card,https://images.ygoprodeck.com/images/cards/47594939.jpg,https://images.ygoprodeck.com/images/cards_small/47594939.jpg,https://images.ygoprodeck.com/images/cards_cropped/47594939.jpg
47596607,마천루2－히어로 시티,Skyscraper 2 - Hero City,Spell Card,https://images.ygoprodeck.com/images/cards/47596607.jpg,https://images.ygoprodeck.com/images/cards_small/47596607.jpg,https://images.ygoprodeck.com/images/cards_cropped/47596607.jpg
47598941,아모르파지 라이시스,Amorphage Lysis,Trap Card,https://images.ygoprodeck.com/images/cards/47598941.jpg,https://images.ygoprodeck.com/images/cards_small/47598941.jpg,https://images.ygoprodeck.com/images/cards_cropped/47598941.jpg
47606319,기간테스,Gigantes,Effect Monster,https://images.ygoprodeck.com/images/cards/47606319.jpg,https://images.ygoprodeck.com/images/cards_small/47606319.jpg,https://images.ygoprodeck.com/images/cards_cropped/47606319.jpg
47611119,젬나이트 레이디 라피스라줄리,Gem-Knight Lady Lapis Lazuli,Fusion Monster,https://images.ygoprodeck.com/images/cards/47611119.jpg,https://images.ygoprodeck.com/images/cards_small/47611119.jpg,https://images.ygoprodeck.com/images/cards_cropped/47611119.jpg
47658964,홍련의 화염벽,Searing Fire Wall,Spell Card,https://images.ygoprodeck.com/images/cards/47658964.jpg,https://images.ygoprodeck.com/images/cards_small/47658964.jpg,https://images.ygoprodeck.com/images/cards_cropped/47658964.jpg
47660516,RUM (랭크 업 매직) －바리언즈 포스,Rank-Up-Magic Barian's Force,Spell Card,https://images.ygoprodeck.com/images/cards/47660516.jpg,https://images.ygoprodeck.com/images/cards_small/47660516.jpg,https://images.ygoprodeck.com/images/cards_cropped/47660516.jpg
47664723,타락천사 에데 아라에,Darklord Edeh Arae,Effect Monster,https://images.ygoprodeck.com/images/cards/47664723.jpg,https://images.ygoprodeck.com/images/cards_small/47664723.jpg,https://images.ygoprodeck.com/images/cards_cropped/47664723.jpg
47674738,아다마시아 라이즈－레오나이트,Adamancipator Risen - Leonite,Synchro Monster,https://images.ygoprodeck.com/images/cards/47674738.jpg,https://images.ygoprodeck.com/images/cards_small/47674738.jpg,https://images.ygoprodeck.com/images/cards_cropped/47674738.jpg
47679935,폭주마법진,Magical Meltdown,Spell Card,https://images.ygoprodeck.com/images/cards/47679935.jpg,https://images.ygoprodeck.com/images/cards_small/47679935.jpg,https://images.ygoprodeck.com/images/cards_cropped/47679935.jpg
47687766,기아기아앙그라,Geargiauger,Effect Monster,https://images.ygoprodeck.com/images/cards/47687766.jpg,https://images.ygoprodeck.com/images/cards_small/47687766.jpg,https://images.ygoprodeck.com/images/cards_cropped/47687766.jpg
47693640,좀비 타이거,Zombie Tiger,Union Effect Monster,https://images.ygoprodeck.com/images/cards/47693640.jpg,https://images.ygoprodeck.com/images/cards_small/47693640.jpg,https://images.ygoprodeck.com/images/cards_cropped/47693640.jpg
47695416,Candle of Fate,Candle of Fate,Normal Monster,https://images.ygoprodeck.com/images/cards/47695416.jpg,https://images.ygoprodeck.com/images/cards_small/47695416.jpg,https://images.ygoprodeck.com/images/cards_cropped/47695416.jpg
47699948,싱크로 딜레마,Synchro Dilemma,Spell Card,https://images.ygoprodeck.com/images/cards/47699948.jpg,https://images.ygoprodeck.com/images/cards_small/47699948.jpg,https://images.ygoprodeck.com/images/cards_cropped/47699948.jpg
47705572,문라이트 울프,Lunalight Wolf,Pendulum Effect Monster,https://images.ygoprodeck.com/images/cards/47705572.jpg,https://images.ygoprodeck.com/images/cards_small/47705572.jpg,https://images.ygoprodeck.com/images/cards_cropped/47705572.jpg
47710198,상검대사－칠성용연,Swordsoul Sinister Sovereign - Qixing Longyuan,Synchro Monster,https://images.ygoprodeck.com/images/cards/47710198.jpg,https://images.ygoprodeck.com/images/cards_small/47710198.jpg,https://images.ygoprodeck.com/images/cards_cropped/47710198.jpg
47728740,피안의 악귀 아리키노,"Alich, Malebranche of the Burning Abyss",Effect Monster,https://images.ygoprodeck.com/images/cards/47728740.jpg,https://images.ygoprodeck.com/images/cards_small/47728740.jpg,https://images.ygoprodeck.com/images/cards_cropped/47728740.jpg
47731128,결제술사메이코우,"Mei-Kou, Master of Barriers",Effect Monster,https://images.ygoprodeck.com/images/cards/47731128.jpg,https://images.ygoprodeck.com/images/cards_small/47731128.jpg,https://images.ygoprodeck.com/images/cards_cropped/47731128.jpg
47737087,엘리멘틀 히어로 램파트 건맨,Elemental HERO Rampart Blaster,Fusion Monster,https://images.ygoprodeck.com/images/cards/47737087.jpg,https://images.ygoprodeck.com/images/cards_small/47737087.jpg,https://images.ygoprodeck.com/images/cards_cropped/47737087.jpg
47741109,삼라의 은밀 스나프,Sylvan Snapdrassinagon,Effect Monster,https://images.ygoprodeck.com/images/cards/47741109.jpg,https://images.ygoprodeck.com/images/cards_small/47741109.jpg,https://images.ygoprodeck.com/images/cards_cropped/47741109.jpg
47754278,헬 드래곤,Infernal Dragon,Effect Monster,https://images.ygoprodeck.com/images/cards/47754278.jpg,https://images.ygoprodeck.com/images/cards_small/47754278.jpg,https://images.ygoprodeck.com/images/cards_cropped/47754278.jpg
47759571,Pitknight Earlie,Pitknight Earlie,Link Monster,https://images.ygoprodeck.com/images/cards/47759571.jpg,https://images.ygoprodeck.com/images/cards_small/47759571.jpg,https://images.ygoprodeck.com/images/cards_cropped/47759571.jpg
47766694,황야의 토네이도,Wild Tornado,Trap Card,https://images.ygoprodeck.com/images/cards/47766694.jpg,https://images.ygoprodeck.com/images/cards_small/47766694.jpg,https://images.ygoprodeck.com/images/cards_cropped/47766694.jpg
47778083,본 템플 블록,Bone Temple Block,Trap Card,https://images.ygoprodeck.com/images/cards/47778083.jpg,https://images.ygoprodeck.com/images/cards_small/47778083.jpg,https://images.ygoprodeck.com/images/cards_cropped/47778083.jpg
47795344,나츄르 하이드란지,Naturia Hydrangea,Effect Monster,https://images.ygoprodeck.com/images/cards/47795344.jpg,https://images.ygoprodeck.com/images/cards_small/47795344.jpg,https://images.ygoprodeck.com/images/cards_cropped/47795344.jpg
47805931,No.20 기가 브릴리언트,Number 20: Giga-Brilliant,XYZ Monster,https://images.ygoprodeck.com/images/cards/47805931.jpg,https://images.ygoprodeck.com/images/cards_small/47805931.jpg,https://images.ygoprodeck.com/images/cards_cropped/47805931.jpg
47810543,마탄환-블러디 크라운,Magical Musket - Crooked Crown,Trap Card,https://images.ygoprodeck.com/images/cards/47810543.jpg,https://images.ygoprodeck.com/images/cards_small/47810543.jpg,https://images.ygoprodeck.com/images/cards_cropped/47810543.jpg
47819246,초량기신검-매그너슬레이어,Super Quantal Mech Sword - Magnaslayer,Trap Card,https://images.ygoprodeck.com/images/cards/47819246.jpg,https://images.ygoprodeck.com/images/cards_small/47819246.jpg,https://images.ygoprodeck.com/images/cards_cropped/47819246.jpg
47826112,해황룡 포세이도라,"Poseidra, the Atlantean Dragon",Effect Monster,https://images.ygoprodeck.com/images/cards/47826112.jpg,https://images.ygoprodeck.com/images/cards_small/47826112.jpg,https://images.ygoprodeck.com/images/cards_cropped/47826112.jpg
47829960,카오스라이더 구스타프,Chaosrider Gustaph,Effect Monster,https://images.ygoprodeck.com/images/cards/47829960.jpg,https://images.ygoprodeck.com/images/cards_small/47829960.jpg,https://images.ygoprodeck.com/images/cards_cropped/47829960.jpg
47840168,레프트핸드 샤크,Left-Hand Shark,Effect Monster,https://images.ygoprodeck.com/images/cards/47840168.jpg,https://images.ygoprodeck.com/images/cards_small/47840168.jpg,https://images.ygoprodeck.com/images/cards_cropped/47840168.jpg
47852924,천사의 순혈,Soul of the Pure,Spell Card,https://images.ygoprodeck.com/images/cards/47852924.jpg,https://images.ygoprodeck.com/images/cards_small/47852924.jpg,https://images.ygoprodeck.com/images/cards_cropped/47852924.jpg
