id,kor_name,en_name,type,image_url,image_url_small,image_url_cropped,simple_type
29085954,No.78 넘버즈 아카이브,Number 78: Number Archive,XYZ Monster,https://images.ygoprodeck.com/images/cards/29085954.jpg,https://images.ygoprodeck.com/images/cards_small/29085954.jpg,https://images.ygoprodeck.com/images/cards_cropped/29085954.jpg,XYZ
13708425,플레어 레조네이터,Flare Resonator,Tuner Monster,https://images.ygoprodeck.com/images/cards/13708425.jpg,https://images.ygoprodeck.com/images/cards_small/13708425.jpg,https://images.ygoprodeck.com/images/cards_cropped/13708425.jpg,Effect
42709949,수호신의 창,Phalanx Pike,Spell Card,https://images.ygoprodeck.com/images/cards/42709949.jpg,https://images.ygoprodeck.com/images/cards_small/42709949.jpg,https://images.ygoprodeck.com/images/cards_cropped/42709949.jpg,Spell
87844926,소울 레비,Soul Levy,Trap Card,https://images.ygoprodeck.com/images/cards/87844926.jpg,https://images.ygoprodeck.com/images/cards_small/87844926.jpg,https://images.ygoprodeck.com/images/cards_cropped/87844926.jpg,Trap
75356564,꼬마용,Petit Dragon,Normal Monster,https://images.ygoprodeck.com/images/cards/75356564.jpg,https://images.ygoprodeck.com/images/cards_small/75356564.jpg,https://images.ygoprodeck.com/images/cards_cropped/75356564.jpg,Normal
51822687,엑스퓨어리 하피니스,Expurrely Happiness,XYZ Monster,https://images.ygoprodeck.com/images/cards/51822687.jpg,https://images.ygoprodeck.com/images/cards_small/51822687.jpg,https://images.ygoprodeck.com/images/cards_cropped/51822687.jpg,XYZ
89809665,불꽃성기사－튀르팽,Infernoble Knight Turpin,Effect Monster,https://images.ygoprodeck.com/images/cards/89809665.jpg,https://images.ygoprodeck.com/images/cards_small/89809665.jpg,https://images.ygoprodeck.com/images/cards_cropped/89809665.jpg,Effect
16366810,옐로 더스튼,Yellow Duston,Effect Monster,https://images.ygoprodeck.com/images/cards/16366810.jpg,https://images.ygoprodeck.com/images/cards_small/16366810.jpg,https://images.ygoprodeck.com/images/cards_cropped/16366810.jpg,Effect
38192988,붉은 눈의 불사룡황,Red-Eyes Zombie Dragon Lord,Synchro Monster,https://images.ygoprodeck.com/images/cards/38192988.jpg,https://images.ygoprodeck.com/images/cards_small/38192988.jpg,https://images.ygoprodeck.com/images/cards_cropped/38192988.jpg,Synchro
18816758,침략의 파동,Infestation Wave,Trap Card,https://images.ygoprodeck.com/images/cards/18816758.jpg,https://images.ygoprodeck.com/images/cards_small/18816758.jpg,https://images.ygoprodeck.com/images/cards_cropped/18816758.jpg,Trap
90502999,지반 침식,Ground Collapse,Spell Card,https://images.ygoprodeck.com/images/cards/90502999.jpg,https://images.ygoprodeck.com/images/cards_small/90502999.jpg,https://images.ygoprodeck.com/images/cards_cropped/90502999.jpg,Spell
37011715,미러클리본,Miraculous Rebirth,Spell Card,https://images.ygoprodeck.com/images/cards/37011715.jpg,https://images.ygoprodeck.com/images/cards_small/37011715.jpg,https://images.ygoprodeck.com/images/cards_cropped/37011715.jpg,Spell
85101228,D・바인드,Morphtronic Bind,Trap Card,https://images.ygoprodeck.com/images/cards/85101228.jpg,https://images.ygoprodeck.com/images/cards_small/85101228.jpg,https://images.ygoprodeck.com/images/cards_cropped/85101228.jpg,Trap
9113513,오스티나토,Ostinato,Spell Card,https://images.ygoprodeck.com/images/cards/9113513.jpg,https://images.ygoprodeck.com/images/cards_small/9113513.jpg,https://images.ygoprodeck.com/images/cards_cropped/9113513.jpg,Spell
57043986,푸른 눈의 솔리드 드래곤,Blue-Eyes Solid Dragon,Effect Monster,https://images.ygoprodeck.com/images/cards/57043986.jpg,https://images.ygoprodeck.com/images/cards_small/57043986.jpg,https://images.ygoprodeck.com/images/cards_cropped/57043986.jpg,Effect
43129357,뇌화의 무샤도쿠로,Ragnaraika Skeletal Soldier,Link Monster,https://images.ygoprodeck.com/images/cards/43129357.jpg,https://images.ygoprodeck.com/images/cards_small/43129357.jpg,https://images.ygoprodeck.com/images/cards_cropped/43129357.jpg,Link
43708041,헤이즈글로리,Hazy Glory,Trap Card,https://images.ygoprodeck.com/images/cards/43708041.jpg,https://images.ygoprodeck.com/images/cards_small/43708041.jpg,https://images.ygoprodeck.com/images/cards_cropped/43708041.jpg,Trap
67223587,핸디캡매치！,Double Tag Team,Trap Card,https://images.ygoprodeck.com/images/cards/67223587.jpg,https://images.ygoprodeck.com/images/cards_small/67223587.jpg,https://images.ygoprodeck.com/images/cards_cropped/67223587.jpg,Trap
98287529,허용마왕 아모르펙터P,"Amorphactor Pain, the Imagination Dracoverlord",Ritual Effect Monster,https://images.ygoprodeck.com/images/cards/98287529.jpg,https://images.ygoprodeck.com/images/cards_small/98287529.jpg,https://images.ygoprodeck.com/images/cards_cropped/98287529.jpg,Ritual
8696773,헤이즈비스트 히드라,Hazy Flame Hydra,Effect Monster,https://images.ygoprodeck.com/images/cards/8696773.jpg,https://images.ygoprodeck.com/images/cards_small/8696773.jpg,https://images.ygoprodeck.com/images/cards_cropped/8696773.jpg,Effect
56839613,전지맨-버튼형,Batteryman Micro-Cell,Flip Effect Monster,https://images.ygoprodeck.com/images/cards/56839613.jpg,https://images.ygoprodeck.com/images/cards_small/56839613.jpg,https://images.ygoprodeck.com/images/cards_cropped/56839613.jpg,Effect
97682931,레볼루션 싱크론,Revolution Synchron,Tuner Monster,https://images.ygoprodeck.com/images/cards/97682931.jpg,https://images.ygoprodeck.com/images/cards_small/97682931.jpg,https://images.ygoprodeck.com/images/cards_cropped/97682931.jpg,Effect
7127502,용마왕 렉터P,"Lector Pendulum, the Dracoverlord",Pendulum Effect Monster,https://images.ygoprodeck.com/images/cards/7127502.jpg,https://images.ygoprodeck.com/images/cards_small/7127502.jpg,https://images.ygoprodeck.com/images/cards_cropped/7127502.jpg,Pendulum
23431858,천위룡－비슈다,Tenyi Spirit - Vishuda,Effect Monster,https://images.ygoprodeck.com/images/cards/23431858.jpg,https://images.ygoprodeck.com/images/cards_small/23431858.jpg,https://images.ygoprodeck.com/images/cards_cropped/23431858.jpg,Effect
73702909,리틀 트루퍼,Little Trooper,Effect Monster,https://images.ygoprodeck.com/images/cards/73702909.jpg,https://images.ygoprodeck.com/images/cards_small/73702909.jpg,https://images.ygoprodeck.com/images/cards_cropped/73702909.jpg,Effect
82633039,조총사 카스텔,"Castel, the Skyblaster Musketeer",XYZ Monster,https://images.ygoprodeck.com/images/cards/82633039.jpg,https://images.ygoprodeck.com/images/cards_small/82633039.jpg,https://images.ygoprodeck.com/images/cards_cropped/82633039.jpg,XYZ
12766474,영왕 듀크셰이드,"Duke Shade, the Sinister Shadow Lord",Effect Monster,https://images.ygoprodeck.com/images/cards/12766474.jpg,https://images.ygoprodeck.com/images/cards_small/12766474.jpg,https://images.ygoprodeck.com/images/cards_cropped/12766474.jpg,Effect
33907039,피리 레이스의 지도,Piri Reis Map,Spell Card,https://images.ygoprodeck.com/images/cards/33907039.jpg,https://images.ygoprodeck.com/images/cards_small/33907039.jpg,https://images.ygoprodeck.com/images/cards_cropped/33907039.jpg,Spell
42352091,누메론 월,Numeron Wall,Effect Monster,https://images.ygoprodeck.com/images/cards/42352091.jpg,https://images.ygoprodeck.com/images/cards_small/42352091.jpg,https://images.ygoprodeck.com/images/cards_cropped/42352091.jpg,Effect
22765132,EM콜,Performapal Call,Trap Card,https://images.ygoprodeck.com/images/cards/22765132.jpg,https://images.ygoprodeck.com/images/cards_small/22765132.jpg,https://images.ygoprodeck.com/images/cards_cropped/22765132.jpg,Trap
34761841,크림즌 레조네이터,Crimson Resonator,Tuner Monster,https://images.ygoprodeck.com/images/cards/34761841.jpg,https://images.ygoprodeck.com/images/cards_small/34761841.jpg,https://images.ygoprodeck.com/images/cards_cropped/34761841.jpg,Effect
26638543,메트론노움,Metrognome,Pendulum Effect Monster,https://images.ygoprodeck.com/images/cards/26638543.jpg,https://images.ygoprodeck.com/images/cards_small/26638543.jpg,https://images.ygoprodeck.com/images/cards_cropped/26638543.jpg,Pendulum
43318266,운마물-키로스타스,Cloudian - Cirrostratus,Effect Monster,https://images.ygoprodeck.com/images/cards/43318266.jpg,https://images.ygoprodeck.com/images/cards_small/43318266.jpg,https://images.ygoprodeck.com/images/cards_cropped/43318266.jpg,Effect
76922029,돈 잘우그,Don Zaloog,Effect Monster,https://images.ygoprodeck.com/images/cards/76922029.jpg,https://images.ygoprodeck.com/images/cards_small/76922029.jpg,https://images.ygoprodeck.com/images/cards_cropped/76922029.jpg,Effect
7608148,VividTail,Vivid Tail,Trap Card,https://images.ygoprodeck.com/images/cards/7608148.jpg,https://images.ygoprodeck.com/images/cards_small/7608148.jpg,https://images.ygoprodeck.com/images/cards_cropped/7608148.jpg,Trap
30646525,파멸의 마왕 가란돌프,"Garlandolf, King of Destruction",Ritual Effect Monster,https://images.ygoprodeck.com/images/cards/30646525.jpg,https://images.ygoprodeck.com/images/cards_small/30646525.jpg,https://images.ygoprodeck.com/images/cards_cropped/30646525.jpg,Ritual
61245403,고양이콘,Cattycorn,Effect Monster,https://images.ygoprodeck.com/images/cards/61245403.jpg,https://images.ygoprodeck.com/images/cards_small/61245403.jpg,https://images.ygoprodeck.com/images/cards_cropped/61245403.jpg,Effect
56638325,스테라나이트 델타테로스,Stellarknight Delteros,XYZ Monster,https://images.ygoprodeck.com/images/cards/56638325.jpg,https://images.ygoprodeck.com/images/cards_small/56638325.jpg,https://images.ygoprodeck.com/images/cards_cropped/56638325.jpg,XYZ
8632967,진화의 숙명,Evo-Karma,Spell Card,https://images.ygoprodeck.com/images/cards/8632967.jpg,https://images.ygoprodeck.com/images/cards_small/8632967.jpg,https://images.ygoprodeck.com/images/cards_cropped/8632967.jpg,Spell
94016752,심연의 선고자,Herald of the Abyss,Spell Card,https://images.ygoprodeck.com/images/cards/94016752.jpg,https://images.ygoprodeck.com/images/cards_small/94016752.jpg,https://images.ygoprodeck.com/images/cards_cropped/94016752.jpg,Spell
9336190,팬텀 나이츠 미스트크로우즈,The Phantom Knights of Mist Claws,Trap Card,https://images.ygoprodeck.com/images/cards/9336190.jpg,https://images.ygoprodeck.com/images/cards_small/9336190.jpg,https://images.ygoprodeck.com/images/cards_cropped/9336190.jpg,Trap
6320631,코아키메일 록,Koa'ki Meiru Boulder,Effect Monster,https://images.ygoprodeck.com/images/cards/6320631.jpg,https://images.ygoprodeck.com/images/cards_small/6320631.jpg,https://images.ygoprodeck.com/images/cards_cropped/6320631.jpg,Effect
30194529,성잔전사 닝기르수,Ningirsu the World Chalice Warrior,Link Monster,https://images.ygoprodeck.com/images/cards/30194529.jpg,https://images.ygoprodeck.com/images/cards_small/30194529.jpg,https://images.ygoprodeck.com/images/cards_cropped/30194529.jpg,Link
95664204,제알 캐터펄트,Zexal Catapult,Spell Card,https://images.ygoprodeck.com/images/cards/95664204.jpg,https://images.ygoprodeck.com/images/cards_small/95664204.jpg,https://images.ygoprodeck.com/images/cards_cropped/95664204.jpg,Spell
86613346,홀리나이츠 플라무엘,Starry Knight Flamel,Effect Monster,https://images.ygoprodeck.com/images/cards/86613346.jpg,https://images.ygoprodeck.com/images/cards_small/86613346.jpg,https://images.ygoprodeck.com/images/cards_cropped/86613346.jpg,Effect
55690251,타락천사 디자이어,Darklord Desire,Effect Monster,https://images.ygoprodeck.com/images/cards/55690251.jpg,https://images.ygoprodeck.com/images/cards_small/55690251.jpg,https://images.ygoprodeck.com/images/cards_cropped/55690251.jpg,Effect
54088068,강귀 헤드배트,Gouki Headbatt,Effect Monster,https://images.ygoprodeck.com/images/cards/54088068.jpg,https://images.ygoprodeck.com/images/cards_small/54088068.jpg,https://images.ygoprodeck.com/images/cards_cropped/54088068.jpg,Effect
55210709,Lisark,Lisark,Normal Monster,https://images.ygoprodeck.com/images/cards/55210709.jpg,https://images.ygoprodeck.com/images/cards_small/55210709.jpg,https://images.ygoprodeck.com/images/cards_cropped/55210709.jpg,Normal
28954097,미러 스워드나이트,Mirror Swordknight,Effect Monster,https://images.ygoprodeck.com/images/cards/28954097.jpg,https://images.ygoprodeck.com/images/cards_small/28954097.jpg,https://images.ygoprodeck.com/images/cards_cropped/28954097.jpg,Effect
16146511,에볼텍터 에베크,Evocator Eveque,Gemini Monster,https://images.ygoprodeck.com/images/cards/16146511.jpg,https://images.ygoprodeck.com/images/cards_small/16146511.jpg,https://images.ygoprodeck.com/images/cards_cropped/16146511.jpg,Effect
48996569,엘리멘틀 히어로 그랜드 네오스,Elemental HERO Grand Neos,Fusion Monster,https://images.ygoprodeck.com/images/cards/48996569.jpg,https://images.ygoprodeck.com/images/cards_small/48996569.jpg,https://images.ygoprodeck.com/images/cards_cropped/48996569.jpg,Fusion
97120394,봉마의 화살,Anti-Magic Arrows,Spell Card,https://images.ygoprodeck.com/images/cards/97120394.jpg,https://images.ygoprodeck.com/images/cards_small/97120394.jpg,https://images.ygoprodeck.com/images/cards_cropped/97120394.jpg,Spell
92781606,엑스크롤러 퀼리아크,X-Krawler Qualiark,Link Monster,https://images.ygoprodeck.com/images/cards/92781606.jpg,https://images.ygoprodeck.com/images/cards_small/92781606.jpg,https://images.ygoprodeck.com/images/cards_cropped/92781606.jpg,Link
26372118,ALERT!,ALERT!,Spell Card,https://images.ygoprodeck.com/images/cards/26372118.jpg,https://images.ygoprodeck.com/images/cards_small/26372118.jpg,https://images.ygoprodeck.com/images/cards_cropped/26372118.jpg,Spell
17286057,헬리오스 트리스 메기스트스,Helios Trice Megistus,Effect Monster,https://images.ygoprodeck.com/images/cards/17286057.jpg,https://images.ygoprodeck.com/images/cards_small/17286057.jpg,https://images.ygoprodeck.com/images/cards_cropped/17286057.jpg,Effect
40424929,열화포함 나데시코,Battlecruiser Dianthus,XYZ Monster,https://images.ygoprodeck.com/images/cards/40424929.jpg,https://images.ygoprodeck.com/images/cards_small/40424929.jpg,https://images.ygoprodeck.com/images/cards_cropped/40424929.jpg,XYZ
34620088,기믹 퍼핏－섀도우필러,Gimmick Puppet Shadow Feeler,Effect Monster,https://images.ygoprodeck.com/images/cards/34620088.jpg,https://images.ygoprodeck.com/images/cards_small/34620088.jpg,https://images.ygoprodeck.com/images/cards_cropped/34620088.jpg,Effect
68057622,카운터 머신건 펀치,Continuous Destruction Punch,Spell Card,https://images.ygoprodeck.com/images/cards/68057622.jpg,https://images.ygoprodeck.com/images/cards_small/68057622.jpg,https://images.ygoprodeck.com/images/cards_cropped/68057622.jpg,Spell
53618197,콩피라스 드 누밸즈,Confiras de Nouvelles,Ritual Effect Monster,https://images.ygoprodeck.com/images/cards/53618197.jpg,https://images.ygoprodeck.com/images/cards_small/53618197.jpg,https://images.ygoprodeck.com/images/cards_cropped/53618197.jpg,Ritual
44223284,심해왕 데블 샤크,Abyssal Kingshark,Effect Monster,https://images.ygoprodeck.com/images/cards/44223284.jpg,https://images.ygoprodeck.com/images/cards_small/44223284.jpg,https://images.ygoprodeck.com/images/cards_cropped/44223284.jpg,Effect
30494314,홍혈귀,Red-Headed Oni,Effect Monster,https://images.ygoprodeck.com/images/cards/30494314.jpg,https://images.ygoprodeck.com/images/cards_small/30494314.jpg,https://images.ygoprodeck.com/images/cards_cropped/30494314.jpg,Effect
94919024,문라이트 크림즌 폭스,Lunalight Crimson Fox,Effect Monster,https://images.ygoprodeck.com/images/cards/94919024.jpg,https://images.ygoprodeck.com/images/cards_small/94919024.jpg,https://images.ygoprodeck.com/images/cards_cropped/94919024.jpg,Effect
9597987,천지회명,Tenchi Kaimei,Spell Card,https://images.ygoprodeck.com/images/cards/9597987.jpg,https://images.ygoprodeck.com/images/cards_small/9597987.jpg,https://images.ygoprodeck.com/images/cards_cropped/9597987.jpg,Spell
39987164,바이론 디시그마,Vylon Disigma,XYZ Monster,https://images.ygoprodeck.com/images/cards/39987164.jpg,https://images.ygoprodeck.com/images/cards_small/39987164.jpg,https://images.ygoprodeck.com/images/cards_cropped/39987164.jpg,XYZ
50482813,SR취지 동자,Speedroid Fuki-Modoshi Piper,Tuner Monster,https://images.ygoprodeck.com/images/cards/50482813.jpg,https://images.ygoprodeck.com/images/cards_small/50482813.jpg,https://images.ygoprodeck.com/images/cards_cropped/50482813.jpg,Effect
94804055,파이어 월,Firewall,Trap Card,https://images.ygoprodeck.com/images/cards/94804055.jpg,https://images.ygoprodeck.com/images/cards_small/94804055.jpg,https://images.ygoprodeck.com/images/cards_cropped/94804055.jpg,Trap
11759079,쌍천각의 홍곡,Dual Avatar Feet - Kokoku,Effect Monster,https://images.ygoprodeck.com/images/cards/11759079.jpg,https://images.ygoprodeck.com/images/cards_small/11759079.jpg,https://images.ygoprodeck.com/images/cards_cropped/11759079.jpg,Effect
23085002,No.68 마천뢰 산달폰,Number 68: Sanaphond the Sky Prison,XYZ Monster,https://images.ygoprodeck.com/images/cards/23085002.jpg,https://images.ygoprodeck.com/images/cards_small/23085002.jpg,https://images.ygoprodeck.com/images/cards_cropped/23085002.jpg,XYZ
6763530,낙인추방,Branded Banishment,Trap Card,https://images.ygoprodeck.com/images/cards/6763530.jpg,https://images.ygoprodeck.com/images/cards_small/6763530.jpg,https://images.ygoprodeck.com/images/cards_cropped/6763530.jpg,Trap
1474910,하치비,Bee List Soldier,Effect Monster,https://images.ygoprodeck.com/images/cards/1474910.jpg,https://images.ygoprodeck.com/images/cards_small/1474910.jpg,https://images.ygoprodeck.com/images/cards_cropped/1474910.jpg,Effect
25807544,대성검박물관,Noble Arms Museum,Spell Card,https://images.ygoprodeck.com/images/cards/25807544.jpg,https://images.ygoprodeck.com/images/cards_small/25807544.jpg,https://images.ygoprodeck.com/images/cards_cropped/25807544.jpg,Spell
14957440,낙혼,Otoshidamashi,Tuner Monster,https://images.ygoprodeck.com/images/cards/14957440.jpg,https://images.ygoprodeck.com/images/cards_small/14957440.jpg,https://images.ygoprodeck.com/images/cards_cropped/14957440.jpg,Effect
61470213,얼터가이스트 어드미니아,Altergeist Adminia,Link Monster,https://images.ygoprodeck.com/images/cards/61470213.jpg,https://images.ygoprodeck.com/images/cards_small/61470213.jpg,https://images.ygoprodeck.com/images/cards_cropped/61470213.jpg,Link
501000007,Emperor of Lightning,Emperor of Lightning,Effect Monster,https://images.ygoprodeck.com/images/cards/501000007.jpg,https://images.ygoprodeck.com/images/cards_small/501000007.jpg,https://images.ygoprodeck.com/images/cards_cropped/501000007.jpg,Effect
98049038,스텔스로이드,Stealthroid,Effect Monster,https://images.ygoprodeck.com/images/cards/98049038.jpg,https://images.ygoprodeck.com/images/cards_small/98049038.jpg,https://images.ygoprodeck.com/images/cards_cropped/98049038.jpg,Effect
41924516,하얀 숲의 마랑 실비아,"Silvera, Wolf Tamer of the White Forest",Synchro Tuner Monster,https://images.ygoprodeck.com/images/cards/41924516.jpg,https://images.ygoprodeck.com/images/cards_small/41924516.jpg,https://images.ygoprodeck.com/images/cards_cropped/41924516.jpg,Synchro
10805153,위치크래프트 콜라보레이션,Witchcrafter Collaboration,Spell Card,https://images.ygoprodeck.com/images/cards/10805153.jpg,https://images.ygoprodeck.com/images/cards_small/10805153.jpg,https://images.ygoprodeck.com/images/cards_cropped/10805153.jpg,Spell
1435851,드래곤의보물,Dragon Treasure,Spell Card,https://images.ygoprodeck.com/images/cards/1435851.jpg,https://images.ygoprodeck.com/images/cards_small/1435851.jpg,https://images.ygoprodeck.com/images/cards_cropped/1435851.jpg,Spell
37313348,터틀타이거,Turtle Tiger,Normal Monster,https://images.ygoprodeck.com/images/cards/37313348.jpg,https://images.ygoprodeck.com/images/cards_small/37313348.jpg,https://images.ygoprodeck.com/images/cards_cropped/37313348.jpg,Normal
54927180,복비희,Fukubiki,Trap Card,https://images.ygoprodeck.com/images/cards/54927180.jpg,https://images.ygoprodeck.com/images/cards_small/54927180.jpg,https://images.ygoprodeck.com/images/cards_cropped/54927180.jpg,Trap
65953423,페어리테일－라치카,Fairy Tail - Rochka,Effect Monster,https://images.ygoprodeck.com/images/cards/65953423.jpg,https://images.ygoprodeck.com/images/cards_small/65953423.jpg,https://images.ygoprodeck.com/images/cards_cropped/65953423.jpg,Effect
52684508,흑염탄,Inferno Fire Blast,Spell Card,https://images.ygoprodeck.com/images/cards/52684508.jpg,https://images.ygoprodeck.com/images/cards_small/52684508.jpg,https://images.ygoprodeck.com/images/cards_cropped/52684508.jpg,Spell
10118318,트루스 리인포스,Reinforce Truth,Trap Card,https://images.ygoprodeck.com/images/cards/10118318.jpg,https://images.ygoprodeck.com/images/cards_small/10118318.jpg,https://images.ygoprodeck.com/images/cards_cropped/10118318.jpg,Trap
70569684,하이레이트 드로우,High Rate Draw,Trap Card,https://images.ygoprodeck.com/images/cards/70569684.jpg,https://images.ygoprodeck.com/images/cards_small/70569684.jpg,https://images.ygoprodeck.com/images/cards_cropped/70569684.jpg,Trap
44968687,전설의 어부 3세,The Legendary Fisherman III,Effect Monster,https://images.ygoprodeck.com/images/cards/44968687.jpg,https://images.ygoprodeck.com/images/cards_small/44968687.jpg,https://images.ygoprodeck.com/images/cards_cropped/44968687.jpg,Effect
10960419,타임매직 해머,Time Magic Hammer,Fusion Monster,https://images.ygoprodeck.com/images/cards/10960419.jpg,https://images.ygoprodeck.com/images/cards_small/10960419.jpg,https://images.ygoprodeck.com/images/cards_cropped/10960419.jpg,Fusion
45141844,집념의 노마술사,Old Vindictive Magician,Flip Effect Monster,https://images.ygoprodeck.com/images/cards/45141844.jpg,https://images.ygoprodeck.com/images/cards_small/45141844.jpg,https://images.ygoprodeck.com/images/cards_cropped/45141844.jpg,Effect
71422989,앱소프 퓨전,Absorb Fusion,Spell Card,https://images.ygoprodeck.com/images/cards/71422989.jpg,https://images.ygoprodeck.com/images/cards_small/71422989.jpg,https://images.ygoprodeck.com/images/cards_cropped/71422989.jpg,Spell
65107325,적식초 건널목,Sour Scheduling - Red Vinegar Vamoose,Trap Card,https://images.ygoprodeck.com/images/cards/65107325.jpg,https://images.ygoprodeck.com/images/cards_small/65107325.jpg,https://images.ygoprodeck.com/images/cards_cropped/65107325.jpg,Trap
45711266,쥬락 프티라,Jurrac Ptera,Effect Monster,https://images.ygoprodeck.com/images/cards/45711266.jpg,https://images.ygoprodeck.com/images/cards_small/45711266.jpg,https://images.ygoprodeck.com/images/cards_cropped/45711266.jpg,Effect
40048324,아캐인 파이로,Arcane Apprentice,Tuner Monster,https://images.ygoprodeck.com/images/cards/40048324.jpg,https://images.ygoprodeck.com/images/cards_small/40048324.jpg,https://images.ygoprodeck.com/images/cards_cropped/40048324.jpg,Effect
87106146,데미지 게이트,Damage Gate,Trap Card,https://images.ygoprodeck.com/images/cards/87106146.jpg,https://images.ygoprodeck.com/images/cards_small/87106146.jpg,https://images.ygoprodeck.com/images/cards_cropped/87106146.jpg,Trap
43641473,변덕스런 재단사,Tailor of the Fickle,Spell Card,https://images.ygoprodeck.com/images/cards/43641473.jpg,https://images.ygoprodeck.com/images/cards_small/43641473.jpg,https://images.ygoprodeck.com/images/cards_cropped/43641473.jpg,Spell
11637481,U.A. (울트라 애슬리트) 리베로 스파이커,U.A. Libero Spiker,Effect Monster,https://images.ygoprodeck.com/images/cards/11637481.jpg,https://images.ygoprodeck.com/images/cards_small/11637481.jpg,https://images.ygoprodeck.com/images/cards_cropped/11637481.jpg,Effect
36584821,붉은 마수 다 이자,Gren Maju Da Eiza,Effect Monster,https://images.ygoprodeck.com/images/cards/36584821.jpg,https://images.ygoprodeck.com/images/cards_small/36584821.jpg,https://images.ygoprodeck.com/images/cards_cropped/36584821.jpg,Effect
43411769,수호룡 가르미데스,Guardragon Garmides,Effect Monster,https://images.ygoprodeck.com/images/cards/43411769.jpg,https://images.ygoprodeck.com/images/cards_small/43411769.jpg,https://images.ygoprodeck.com/images/cards_cropped/43411769.jpg,Effect
18302224,리버스 오브 네오스,Reverse of Neos,Spell Card,https://images.ygoprodeck.com/images/cards/18302224.jpg,https://images.ygoprodeck.com/images/cards_small/18302224.jpg,https://images.ygoprodeck.com/images/cards_cropped/18302224.jpg,Spell
8131171,킬러 스네이크,Sinister Serpent,Effect Monster,https://images.ygoprodeck.com/images/cards/8131171.jpg,https://images.ygoprodeck.com/images/cards_small/8131171.jpg,https://images.ygoprodeck.com/images/cards_cropped/8131171.jpg,Effect
17170970,아머드 화이트베어,Armored White Bear,Effect Monster,https://images.ygoprodeck.com/images/cards/17170970.jpg,https://images.ygoprodeck.com/images/cards_small/17170970.jpg,https://images.ygoprodeck.com/images/cards_cropped/17170970.jpg,Effect
80813021,Torike,Torike,Normal Monster,https://images.ygoprodeck.com/images/cards/80813021.jpg,https://images.ygoprodeck.com/images/cards_small/80813021.jpg,https://images.ygoprodeck.com/images/cards_cropped/80813021.jpg,Normal
85326399,스파이크시드라,Spike Seadra,Normal Monster,https://images.ygoprodeck.com/images/cards/85326399.jpg,https://images.ygoprodeck.com/images/cards_small/85326399.jpg,https://images.ygoprodeck.com/images/cards_cropped/85326399.jpg,Normal
74889525,엘 레이 콘키스타 엘드리치,Eldlich the Mad Golden Lord,Fusion Monster,https://images.ygoprodeck.com/images/cards/74889525.jpg,https://images.ygoprodeck.com/images/cards_small/74889525.jpg,https://images.ygoprodeck.com/images/cards_cropped/74889525.jpg,Fusion
43932460,나츄르 랜드올스,Naturia Landoise,Synchro Monster,https://images.ygoprodeck.com/images/cards/43932460.jpg,https://images.ygoprodeck.com/images/cards_small/43932460.jpg,https://images.ygoprodeck.com/images/cards_cropped/43932460.jpg,Synchro
2819435,환황의 도시 퍼시피스,"Pacifis, the Phantasm City",Spell Card,https://images.ygoprodeck.com/images/cards/2819435.jpg,https://images.ygoprodeck.com/images/cards_small/2819435.jpg,https://images.ygoprodeck.com/images/cards_cropped/2819435.jpg,Spell
6713443,극염무－「성두」,Ultimate Fire Formation - Seito,Trap Card,https://images.ygoprodeck.com/images/cards/6713443.jpg,https://images.ygoprodeck.com/images/cards_small/6713443.jpg,https://images.ygoprodeck.com/images/cards_cropped/6713443.jpg,Trap
40737112,혼돈의 흑마술사,Dark Magician of Chaos,Effect Monster,https://images.ygoprodeck.com/images/cards/40737112.jpg,https://images.ygoprodeck.com/images/cards_small/40737112.jpg,https://images.ygoprodeck.com/images/cards_cropped/40737112.jpg,Effect
52786469,라바르 워리어,Laval Warrior,Effect Monster,https://images.ygoprodeck.com/images/cards/52786469.jpg,https://images.ygoprodeck.com/images/cards_small/52786469.jpg,https://images.ygoprodeck.com/images/cards_cropped/52786469.jpg,Effect
72498838,마기스토스 베르 산드리용,"Rilliona, the Magistus of Verre",Effect Monster,https://images.ygoprodeck.com/images/cards/72498838.jpg,https://images.ygoprodeck.com/images/cards_small/72498838.jpg,https://images.ygoprodeck.com/images/cards_cropped/72498838.jpg,Effect
29436665,흑마도의 집행관,Dark Eradicator Warlock,Effect Monster,https://images.ygoprodeck.com/images/cards/29436665.jpg,https://images.ygoprodeck.com/images/cards_small/29436665.jpg,https://images.ygoprodeck.com/images/cards_cropped/29436665.jpg,Effect
35770983,다이너레슬러 마샬안키로,Dinowrestler Martial Ankylo,Effect Monster,https://images.ygoprodeck.com/images/cards/35770983.jpg,https://images.ygoprodeck.com/images/cards_small/35770983.jpg,https://images.ygoprodeck.com/images/cards_cropped/35770983.jpg,Effect
93983867,트릭박스,Trick Box,Trap Card,https://images.ygoprodeck.com/images/cards/93983867.jpg,https://images.ygoprodeck.com/images/cards_small/93983867.jpg,https://images.ygoprodeck.com/images/cards_cropped/93983867.jpg,Trap
4149689,탱구 의부채,Goblin Fan,Trap Card,https://images.ygoprodeck.com/images/cards/4149689.jpg,https://images.ygoprodeck.com/images/cards_small/4149689.jpg,https://images.ygoprodeck.com/images/cards_cropped/4149689.jpg,Trap
